"Tour_type","Tournament_Name","Player_Name","Course","Round","Hole","Hole_Par","Hole_Score","Yardage","Shot","Shot.Type.S.P.D.","Nbr_of_strokes","Shot_Location_Start","Shot_Location_End","Laser_Location_Start","Laser_Location_End","Distance","Distance_to_Pin","Distance_From_Center","Distance_From_Edge","In_Hole","Around_Green","First_Putt_Flag","Hole_Distance_After_Shot","Lie","Elevation","Slope","Time","X","Y","Z","Par_Made_Hole","Shots_Left_Hole","Exp_Strokes_B","Exp_Strokes_A","Strokes_Gained"
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"4",4,4,440,1,"S",1,"Tee Box","Fairway Bunker","","Unknown",10061,15768,749,322,"N","N","",5654,"Good","With","Level",1407,8066.12,9308.93,509.331,1,3,3.07297897395466,1.26384668929331,0.809132284661346
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"4",4,4,440,2,"S",1,"Fairway Bunker","Fairway","Unknown","Right Fairway",4275,5654,173,210,"N","Y","",1379,"Good","With","Level",1411,8102.82,8954.83,522.922,1,2,1.26384668929331,0.987129127827897,-0.723282438534586
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"4",4,4,440,3,"S",1,"Fairway","Green","Right Fairway","Unknown",1484,1379,70,245,"N","N","",114,"Good","With","Level",1414,8119.12,8832.35,528.524,1,1,0.987129127827897,0.987129127827897,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"4",4,4,440,4,"S",1,"Green","","Unknown","",114,114,0,0,"Y","N","Y",0,"Good","With","Level",1416,8119.12,8832.35,528.524,1,0,0.987129127827897,0,-0.0128708721721029
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"5",4,4,520,1,"S",1,"Tee Box","Intermediate Rough","","Right Intermediate",10581,18576,384,29,"N","N","",7952,"Good","With","Level",1419,9058.64,8592.81,495.713,1,3,3.60627704179759,1.40686218228265,1.19941485951494
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"5",4,4,520,2,"S",1,"Intermediate Rough","Green","Right Intermediate","Unknown",7964,7952,237,115,"N","N","",236,"Unknown","With","Level",1424,9714.83,8493.95,483.906,1,2,1.40686218228265,1.2895458722269,-0.882683689944255
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"5",4,4,520,3,"S",1,"Green","Green","Unknown","Unknown",270,236,29,139,"N","N","Y",35,"Good","With","Level",1428,9715.1,8516.49,483.523,1,1,1.2895458722269,1.2895458722269,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"5",4,4,520,4,"S",1,"Green","","Unknown","",35,35,0,0,"Y","N","",0,"Good","With","Level",1429,9715.1,8516.49,483.523,1,0,1.2895458722269,0,0.289545872226903
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"6",3,2,209,1,"S",1,"Tee Box","Green","","Unknown",7633,7740,103,0,"N","N","",157,"Good","With","Level",1436,9846.6,8831.23,475.944,1,1,0.948911559524691,0.948911559524691,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"6",3,2,209,2,"S",1,"Green","","Unknown","",157,157,0,0,"Y","N","Y",0,"Good","With","Level",1444,9846.6,8831.23,475.944,1,0,0.948911559524691,0,-0.0510884404753094
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"7",4,4,434,1,"S",1,"Tee Box","Fairway","","Right Fairway",10771,15804,366,196,"N","N","",5153,"Good","With","Level",1446,8855.88,9004.41,498.651,1,3,3.09110813540945,1.03579040246864,1.05531773294081
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"7",4,4,434,2,"S",1,"Fairway","Green","Right Fairway","Unknown",5329,5153,9,261,"N","N","",171,"Good","With","Level",1453,8446.76,8833.51,523.49,1,2,1.03579040246864,0.997742465887856,-0.961952063419213
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"7",4,4,434,3,"S",1,"Green","Green","Unknown","Unknown",176,171,7,178,"N","N","Y",5,"Good","With","Level",1457,8460.91,8837.33,523.411,1,1,0.997742465887856,0.997742465887856,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"7",4,4,434,4,"S",1,"Green","","Unknown","",5,5,0,0,"Y","N","",0,"Good","With","Level",1457,8460.91,8837.33,523.411,1,0,0.997742465887856,0,-0.00225753411214358
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"8",4,3,405,1,"S",1,"Tee Box","Fairway","","Left Fairway",10058,14544,390,147,"N","N","",4351,"Good","With","Level",1500,8387.45,9395.18,525.572,1,2,2.7165209762476,0.995809523986699,0.7207114522609
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"8",4,3,405,2,"S",1,"Fairway","Green","Left Fairway","Unknown",4364,4351,47,86,"N","N","",45,"Good","With","Level",1506,8286.29,9744.46,521.589,1,1,0.995809523986699,0.995809523986699,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"8",4,3,405,3,"S",1,"Green","","Unknown","",45,45,0,0,"Y","N","Y",0,"Good","With","Level",1510,8286.29,9744.46,521.589,1,0,0.995809523986699,0,-0.00419047601330114
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"9",5,5,600,1,"S",1,"Tee Box","Intermediate Rough","","Left Intermediate",10618,21168,563,67,"N","N","",10380,"Good","With","Level",1512,8932.59,9638.93,495.104,1,4,3.79128140621423,2.65734649937845,0.133934906835787
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"9",5,5,600,2,"S",1,"Intermediate Rough","Fairway","Left Intermediate","Left Fairway",7657,10380,216,519,"N","N","",2724,"Unknown","With","Level",1518,9570.19,9618.62,479.5,1,3,2.65734649937845,1.32737679516416,0.329969704214282
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"9",5,5,600,3,"S",1,"Fairway","Green","Left Fairway","Unknown",2723,2724,62,64,"N","N","",60,"Good","With","Level",1521,9797.13,9618,481.564,1,2,1.32737679516416,1.2982178248793,-0.970841029715135
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"9",5,5,600,4,"S",1,"Green","Green","Unknown","Unknown",95,60,31,153,"N","N","Y",33,"Good","With","Level",1525,9796.04,9610.13,481.399,1,1,1.2982178248793,1.2982178248793,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"9",5,5,600,5,"S",1,"Green","","Unknown","",33,33,0,0,"Y","N","",0,"Good","With","Level",1525,9796.04,9610.13,481.399,1,0,1.2982178248793,0,0.2982178248793
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"10",4,4,469,1,"S",1,"Tee Box","Primary Rough","","Left Rough",9900,16524,526,193,"N","N","",6771,"Good","With","Level",1528,11068.51,10037.82,504.306,1,3,3.24755643393126,0.943592718298126,1.30396371563313
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"10",4,4,469,2,"S",1,"Primary Rough","Green","Left Rough","Unknown",6775,6771,289,177,"N","N","",287,"Unknown","With","Level",1534,11611.99,9886.85,529.274,1,2,0.943592718298126,0.880957325326587,-0.937364607028462
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"10",4,4,469,3,"S",1,"Green","Green","Unknown","Unknown",296,287,2,134,"N","N","Y",30,"Good","With","Level",1539,11602.18,9864.23,529.484,1,1,0.880957325326587,0.880957325326587,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"10",4,4,469,4,"S",1,"Green","","Unknown","",30,30,0,0,"Y","N","",0,"Good","With","Level",1539,11602.18,9864.23,529.484,1,0,0.880957325326587,0,-0.119042674673413
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"11",3,3,197,1,"S",1,"Tee Box","Green","","Unknown",6482,6444,166,242,"N","N","",165,"Good","With","Level",1541,12165.5,9860,544.878,1,2,0.996566305276566,1.03659982180595,-1.04003351652938
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"11",3,3,197,2,"S",1,"Green","Green","Unknown","Unknown",181,165,12,218,"N","N","Y",14,"Good","With","Level",1547,12167.62,9874.96,544.611,1,1,1.03659982180595,1.03659982180595,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"11",3,3,197,3,"S",1,"Green","","Unknown","",14,14,0,0,"Y","N","",0,"Good","With","Level",1548,12167.62,9874.96,544.611,1,0,1.03659982180595,0,0.0365998218059502
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"12",4,4,391,1,"S",1,"Tee Box","Intermediate Rough","","Left Intermediate",11492,14436,557,32,"N","N","",3089,"Good","With","Level",1551,11322.01,9606.78,509.802,1,3,3.2773877719097,1.03849211676821,1.23889565514149
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"12",4,4,391,2,"S",1,"Intermediate Rough","Green","Left Intermediate","Unknown",3263,3089,30,1498,"N","N","",179,"Unknown","With","Level",1556,11064.31,9693.54,510.405,1,2,1.03849211676821,1.01222658424905,-0.973734467480838
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"12",4,4,391,3,"S",1,"Green","Green","Unknown","Unknown",196,179,16,1302,"N","N","Y",20,"Unknown","With","Level",1600,11080.56,9692.08,510.393,1,1,1.01222658424905,1.01222658424905,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"12",4,4,391,4,"S",1,"Green","","Unknown","",20,20,0,0,"Y","N","",0,"Good","With","Level",1600,11080.56,9692.08,510.393,1,0,1.01222658424905,0,0.0122265842490492
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"13",4,4,476,1,"S",1,"Tee Box","Fairway","","Right Fairway",9972,16848,129,183,"N","N","",6933,"Good","With","Level",1602,11641.87,9416.03,520.8,1,3,3.20519144716854,1.04117284894342,1.16401859822512
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"13",4,4,476,2,"S",1,"Fairway","Green","Right Fairway","Unknown",7360,6933,289,120,"N","N","",511,"Good","With","Level",1607,12251.15,9479.05,552.261,1,2,1.04117284894342,1.00412885249996,-0.962956003556542
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"13",4,4,476,3,"S",1,"Green","Green","Unknown","Unknown",488,511,29,254,"N","N","Y",29,"Good","With","Level",1615,12214.33,9496.25,551.347,1,1,1.00412885249996,1.00412885249996,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"13",4,4,476,4,"S",1,"Green","","Unknown","",29,29,0,0,"Y","N","",0,"Good","With","Level",1615,12214.33,9496.25,551.347,1,0,1.00412885249996,0,0.00412885249996009
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"14",4,4,442,1,"S",1,"Tee Box","Primary Rough","","Left Rough",10890,16272,719,360,"N","N","",5411,"Good","With","Level",1617,11361.13,9235.43,513.105,1,3,3.06543207504432,0.701758334001873,1.36367374104244
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"14",4,4,442,2,"S",1,"Primary Rough","Fairway","Left Rough","Left Fairway",5656,5411,235,1,"N","Y","",312,"Unknown","With","Level",1622,10891.87,9278.83,505.024,1,2,0.701758334001873,0.942349976067909,-1.24059164206604
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"14",4,4,442,3,"S",1,"Fringe","Green","Left Fairway","Unknown",313,312,6,143,"N","N","",9,"Good","With","Level",1626,10909.98,9260.02,505.061,1,1,0.942349976067909,0.942349976067909,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"14",4,4,442,4,"S",1,"Green","","Unknown","",9,9,0,0,"Y","N","Y",0,"Good","With","Level",1626,10909.98,9260.02,505.061,1,0,0.942349976067909,0,-0.0576500239320907
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"15",5,4,525,1,"S",1,"Tee Box","Fairway","","Right Fairway",10241,19044,83,309,"N","N","",8731,"Good","With","Level",1630,11557.43,8976.48,502.213,1,3,3.47659781270513,1.72275970341988,0.753838109285258
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"15",5,4,525,2,"S",1,"Fairway","Green Side Bunker","Right Fairway","Right Green Side Bunker",7856,8731,369,252,"N","Y","",911,"Good","With","Level",1636,12133.65,8669.11,547.519,1,2,1.72275970341988,1.03041349640884,-0.307653792988965
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"15",5,4,525,3,"S",1,"Green Side Bunker","Green","Right Green Side Bunker","Unknown",982,911,31,87,"N","N","",66,"Good","With","Level",1639,12213.68,8653.65,554.989,1,1,1.03041349640884,1.03041349640884,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"15",5,4,525,4,"S",1,"Green","","Unknown","",66,66,0,0,"Y","N","Y",0,"Good","With","Level",1643,12213.68,8653.65,554.989,1,0,1.03041349640884,0,0.0304134964088405
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"16",4,4,481,1,"S",1,"Tee Box","Primary Rough","","Left Rough",11376,17172,693,290,"N","N","",5856,"Good","With","Level",1645,11261.1,8456.4,502.026,1,3,3.09899599687023,1.57291239497194,0.526083601898283
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"16",4,4,481,2,"S",1,"Primary Rough","Fairway","Left Rough","Right Fairway",5491,5856,209,54,"N","Y","",426,"Unknown","With","Level",1650,10820.94,8579.78,481.175,1,2,1.57291239497194,1.07698649503511,-0.504074100063169
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"16",4,4,481,3,"S",1,"Fairway","Green","Right Fairway","Unknown",458,426,25,177,"N","N","",30,"Good","With","Level",1653,10784.69,8568.05,482.742,1,1,1.07698649503511,1.07698649503511,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"16",4,4,481,4,"S",1,"Green","","Unknown","",30,30,0,0,"Y","N","Y",0,"Good","With","Level",1655,10784.69,8568.05,482.742,1,0,1.07698649503511,0,0.0769864950351113
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"17",4,4,470,1,"S",1,"Tee Box","Fairway","","Right Fairway",11433,16524,84,319,"N","N","",5098,"Good","With","Level",1700,10595.9,9262.12,478.066,1,3,3.31521080037521,1.10828451942549,1.20692628094972
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"17",4,4,470,2,"S",1,"Fairway","Green","Right Fairway","Unknown",5200,5098,128,185,"N","N","",158,"Good","With","Level",1707,10616.32,9694.97,480.037,1,2,1.10828451942549,1.07858013119687,-0.97029561177138
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"17",4,4,470,3,"S",1,"Green","Green","Unknown","Unknown",170,158,6,185,"N","N","Y",8,"Good","With","Level",1711,10605.03,9686.37,479.728,1,1,1.07858013119687,1.07858013119687,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"17",4,4,470,4,"S",1,"Green","","Unknown","",8,8,0,0,"Y","N","",0,"Good","With","Level",1712,10605.03,9686.37,479.728,1,0,1.07858013119687,0,0.078580131196869
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"18",3,3,235,1,"S",1,"Tee Box","Green","","Unknown",8009,7992,288,107,"N","N","",286,"Good","With","Level",1716,10163.29,9834.33,493.266,1,2,0.984290637693192,1.17421255520935,-1.18992191751616
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"18",3,3,235,2,"S",1,"Green","Green","Unknown","Unknown",281,286,7,216,"N","N","Y",10,"Good","With","Level",1720,10166.62,9857.52,492.915,1,1,1.17421255520935,1.17421255520935,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Brandt Snedeker","East Lake GC",1,"18",3,3,235,3,"S",1,"Green","","Unknown","",10,10,0,0,"Y","N","",0,"Good","With","Level",1720,10166.62,9857.52,492.915,1,0,1.17421255520935,0,0.174212555209351
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"1",4,4,424,1,"S",1,"Tee Box","Fairway","","Left Fairway",10292,15444,352,74,"N","N","",5187,"Good","With","Level",1315,9122.08,9780.86,479.324,1,3,3.20453094025297,0.887195560380148,1.31733537987282
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"1",4,4,424,2,"S",1,"Fairway","Green","Left Fairway","Unknown",5281,5187,5,241,"N","N","",90,"Good","Above Ball","Downhill",1320,8688,9849.18,504.008,1,2,0.887195560380148,0.807799400414811,-0.920603840034663
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"1",4,4,424,3,"S",1,"Green","Green","Unknown","Unknown",126,90,13,156,"N","N","Y",34,"Good","With","Uphill",1325,8698.53,9849.09,503.96,1,1,0.807799400414811,0.807799400414811,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"1",4,4,424,4,"S",1,"Green","","Unknown","",34,34,0,0,"Y","N","",0,"Good","With","Level",1326,8698.53,9849.09,503.96,1,0,0.807799400414811,0,-0.192200599585189
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"2",3,4,214,1,"S",1,"Tee Box","Fairway","","Right Fairway",7932,7812,407,17,"N","Y","",418,"Good","With","Level",1328,9234.8,9975.51,488.697,0,3,1.57169655372399,1.02712158740892,-0.455425033684929
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"2",3,4,214,2,"S",1,"Fairway","Fairway","Right Fairway","Right Fairway",251,418,158,17,"N","Y","",174,"Good","With","Downhill",1332,9229.8,9995.74,490.859,0,2,1.02712158740892,1.03937070271232,-1.0122491153034
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"2",3,4,214,3,"S",1,"Fringe","Green","Right Fairway","Unknown",195,174,11,155,"N","N","",18,"Good","With","Level",1334,9220.1,10008.73,490.677,0,1,1.03937070271232,1.03937070271232,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"2",3,4,214,4,"S",1,"Green","","Unknown","",18,18,0,0,"Y","N","Y",0,"Good","With","Level",1334,9220.1,10008.73,490.677,0,0,1.03937070271232,0,0.0393707027123216
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"3",4,4,387,1,"S",1,"Tee Box","Primary Rough","","Right Rough",10423,13464,561,151,"N","N","",3081,"Good","With","Level",1336,8415.51,10110.23,508.989,1,3,2.57584544741409,1.09275150083294,0.483093946581147
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"3",4,4,387,2,"S",1,"Primary Rough","Green","Right Rough","Unknown",3420,3081,78,233,"N","N","",335,"Unknown","With","Uphill",1342,8134.42,10065.04,522.506,1,2,1.09275150083294,1.0313374647498,-0.938585963916863
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"3",4,4,387,3,"S",1,"Green","Green","Unknown","Unknown",365,335,2,100,"N","N","Y",26,"Good","With","Downhill",1346,8164.26,10070.91,521.442,1,1,1.0313374647498,1.0313374647498,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"3",4,4,387,4,"S",1,"Green","","Unknown","",26,26,0,0,"Y","N","",0,"Good","With","Uphill",1346,8164.26,10070.91,521.442,1,0,1.0313374647498,0,0.0313374647498019
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"4",4,4,440,1,"S",1,"Tee Box","Primary Rough","","Left Rough",11267,15768,1155,804,"N","N","",4917,"Good","With","Level",1349,8222.53,9235.38,516.698,1,3,2.83394754541835,1.2158398564118,0.618107689006546
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"4",4,4,440,2,"S",1,"Primary Rough","Green Side Bunker","Left Rough","Front Left Green Side Bunker",4368,4917,272,59,"N","Y","",571,"Unknown","With","Level",1355,8137.6,8881.57,526.726,1,2,1.2158398564118,0.955033362142833,-0.739193505731031
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"4",4,4,440,3,"S",1,"Green Side Bunker","Green","Front Left Green Side Bunker","Unknown",539,571,25,159,"N","N","",34,"Good","With","Level",1357,8115.72,8842.39,528.256,1,1,0.955033362142833,0.955033362142833,-1
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"4",4,4,440,4,"S",1,"Green","","Unknown","",34,34,0,0,"Y","N","Y",0,"Good","With","Level",1400,8115.72,8842.39,528.256,1,0,0.955033362142833,0,-0.0449666378571667
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"5",4,4,520,1,"S",1,"Tee Box","Fairway","","Left Fairway",12134,18576,377,172,"N","N","",6500,"Good","With","Level",1401,9188.42,8634.41,488.697,1,3,3.14160997177434,1.09878306242422,1.04282690935012
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"5",4,4,520,2,"S",1,"Fairway","Green","Left Fairway","Unknown",6896,6500,177,304,"N","N","",419,"Good","With","Downhill",1407,9745.68,8493.93,484.309,1,2,1.09878306242422,1.26166961798327,-1.16288655555905
"PGA TOUR","TOUR Championship by Coca-Cola","Jason Day","East Lake GC",1,"5",4,4,520,3,"S",1,"Green","Green","Unknown","Unknown",400,419,5,171,"N","N","Y",25,"Good","With","Downhill",1412,9718.94,8513.81,483.582,1,1,1.26166961798327,1.26166961798327,-1
