"Player_Name","Round","Hole","SG_Drive","SG_Approach","SG_Around_Green","SG_Putt","Total_Strokes_Gained"
"Brandt Snedeker",2,"8",0.191518862561808,-0.541303178509528,0,0.349784315947721,0
"Brandt Snedeker",2,"9",0.796497083533406,-0.17952149253346,0,0.383024409000053,1
"Brandt Snedeker",2,"10",-0.0576100723634085,0.336521782185841,0,-0.278911709822433,0
"Brandt Snedeker",2,"11",0.164460412304406,0,0,-0.164460412304406,0
"Brandt Snedeker",2,"12",0.0306776856203275,0.377498881806358,0,-0.408176567426686,0
"Brandt Snedeker",2,"13",-0.239424706802795,0.334222910798292,0,-0.0947982039954973,0
"Brandt Snedeker",2,"14",0.174127816797786,0.265040643780341,0,-0.439168460578127,0
"Brandt Snedeker",2,"15",0.758396502921218,-0.102244207118719,0,0.343847704197501,1
"Brandt Snedeker",2,"16",-0.300155653418145,-0.53968984349959,0,-0.160154503082265,-1
"Brandt Snedeker",2,"17",0.0931653018068861,0.192545677377961,0,-0.285710979184847,0
"Brandt Snedeker",2,"18",0.624320850226572,0,0,0.375679149773428,1
"Brandt Snedeker",3,"1",-0.0101851074262278,-0.35403363779852,0,0.364218745224747,0
"Brandt Snedeker",3,"2",0.450162904637902,0,0,-0.450162904637902,0
"Brandt Snedeker",3,"3",0.163272011578015,-0.379916793909683,0,0.216644782331668,0
"Brandt Snedeker",3,"4",-0.021647884532233,-0.256145862013395,0,0.277793746545628,0
"Brandt Snedeker",3,"5",-0.30106761400639,-0.522236925597224,0,-0.176695460396386,-1
"Brandt Snedeker",3,"6",0.41323746254017,0,0,-0.41323746254017,0
"Brandt Snedeker",3,"7",0.0645423591162726,0.420177534444032,0,-0.484719893560305,0
"Brandt Snedeker",3,"8",-0.0378385631045131,-0.529746419940317,-0.06841809817308,-0.36399691878209,-1
"Brandt Snedeker",3,"9",0.0946128703076528,-0.387564189556273,0,0.292951319248621,0
"Brandt Snedeker",3,"10",-0.215740274986652,-0.149443322669498,-0.218138077010092,-0.416678325333758,-1
"Brandt Snedeker",3,"11",0.178294131508212,0,0,-0.178294131508212,0
"Brandt Snedeker",3,"12",0.261886419276704,-0.669748992219163,0,0.407862572942459,0
"Brandt Snedeker",3,"13",-0.225156039536788,0.31443409379046,0,-1.08927805425367,-1
"Brandt Snedeker",3,"14",-0.115091371560369,0.249447271826117,0,-0.134355900265748,0
"Brandt Snedeker",3,"15",0.574970215675915,0.900792809587232,0,-0.475763025263146,1
"Brandt Snedeker",3,"16",0.0206318866358006,0.421804630408531,0,-0.442436517044332,0
"Brandt Snedeker",3,"17",0.0314366118964564,0.189045407235987,0,-0.220482019132443,0
"Brandt Snedeker",3,"18",-0.117760377177512,-0.408930464255489,0,-0.473309158567,-1
"Brandt Snedeker",4,"1",0.247009667470766,0.0611825415746847,0.69180779095455,0,1
"Brandt Snedeker",4,"2",-0.342943626960816,-0.351596620387752,-0.609638352763979,0.304178600112547,-1
"Brandt Snedeker",4,"3",0.188230765667184,-0.23169001137326,-0.241689131425359,0.285148377131435,0
"Brandt Snedeker",4,"4",0.351222211639488,0.12531372656525,0,0.523464061795262,1
"Brandt Snedeker",4,"5",0.0172220000949936,0.285310202843823,0,0.697467797061183,1
"Brandt Snedeker",4,"6",0.279848863435678,0,0,-0.279848863435678,0
"Brandt Snedeker",4,"7",-0.461694591468365,-0.297914873096972,0,-0.240390535434663,-1
"Brandt Snedeker",4,"8",-0.237745502402928,0.414750640143922,0,-1.17700513774099,-1
"Brandt Snedeker",4,"9",0.398577895133434,0.119085021550885,0,-0.517662916684319,0
"Brandt Snedeker",4,"10",0.0680995012958685,0.430405897080391,0,0.50149460162374,1
"Brandt Snedeker",4,"11",0.231411230907911,0,0,-0.231411230907911,0
"Brandt Snedeker",4,"12",0.37217414816714,0.156346006848268,0,0.471479844984592,1
"Brandt Snedeker",4,"13",-0.0425361465043235,-0.0735365811229753,-0.231827961929291,0.34790068955659,0
"Brandt Snedeker",4,"14",-0.0565735912235592,0.170654921273283,0,-0.114081330049724,0
"Brandt Snedeker",4,"15",0.488843426745532,-0.485364072227941,-0.289020909951484,0.285541555433893,0
"Brandt Snedeker",4,"16",-0.0451286212755453,0.222443952054687,0,-0.177315330779142,0
"Brandt Snedeker",4,"17",-0.479969577974295,-1.23471551897956,0,-0.346135473430471,-2.06082057038433
"Brandt Snedeker",4,"18",0.359029614482674,0,0,0.640970385517326,1
"Bubba Watson",1,"1",0.563254391721154,-0.125821849199208,0,0.562567457478054,1
"Bubba Watson",1,"2",0.23950025036948,0,0,-0.23950025036948,0
"Bubba Watson",1,"3",0.127935150700395,0.217969627640549,0,-0.345904778340944,0
"Bubba Watson",1,"4",-0.0196021224281542,0.436922071556091,0,-0.417319949127937,0
"Bubba Watson",1,"5",-0.327732484456167,-0.606611284781121,0,-0.0656562307627122,-1
"Bubba Watson",1,"6",0.20843821132292,0,0,-0.20843821132292,0
"Bubba Watson",1,"7",-0.0167923588472596,0.534532225746024,0,-0.517739866898764,0
"Bubba Watson",1,"8",0.228677192868567,0.119670187736032,0,-0.348347380604599,0
"Bubba Watson",1,"9",0.652581299388161,-0.0900045305269876,-0.86183504247678,0.299258273615607,0
"Bubba Watson",1,"10",-0.505402318124728,-0.161158527731931,0.125762523148104,-0.459201677291445,-1
"Bubba Watson",1,"11",-0.197438160020698,0,-0.155444367860597,0.352882527881294,0
"Bubba Watson",1,"12",0.216379219919757,0.234669725264857,0,-0.451048945184614,0
"Bubba Watson",1,"13",-0.0166464258070191,0.0784860188970338,0,-0.0618395930900146,0
"Bubba Watson",1,"14",-0.365563459896917,-0.369569306263515,0,-0.264867233839568,-1
"Bubba Watson",1,"15",0.47276406016251,0.0609680756082613,-0.141878906946313,-0.391853228824458,0
"Bubba Watson",1,"16",-0.0262994739417164,0.54780848565348,0,-0.521509011711764,0
"Bubba Watson",1,"17",-0.193201937692608,0.453707020394266,0,-0.260505082701658,0
"Bubba Watson",1,"18",0.316254368426087,0,0,0.683745631573913,1
"Bubba Watson",2,"1",0.622703125328927,-0.105108030794981,0,0.482404905466054,1
"Bubba Watson",2,"2",-0.337864939425739,0,-0.351735271619527,-0.310399788954735,-1
"Bubba Watson",2,"3",0.409652360662693,0.590347639337307,0,0,1
"Bubba Watson",2,"4",-0.0243834797640714,-0.221334545954994,0,0.245718025719065,0
"Bubba Watson",2,"5",0.511514558879896,0.146765316670758,0,0.341720124449346,1
"Bubba Watson",2,"6",-0.257689674397442,0,-0.0873345818573168,0.345024256254758,0
"Bubba Watson",2,"7",0.0160746715837594,0.633035525921455,0,-0.649110197505214,0
"Bubba Watson",2,"8",0.407925383118337,0.268089644320339,0,0.323984972561324,1
"Bubba Watson",2,"9",0.657953914949994,0.111885781592004,-0.188234525416878,0.41839482887488,1
"Bubba Watson",2,"10",-0.029264418676644,0.643445217001319,0,-0.614180798324675,0
"Bubba Watson",2,"11",0.0821463878349764,0,0,-0.0821463878349764,0
"Bubba Watson",2,"12",0.0697750616857409,0.391825720536481,0,-0.461600782222222,0
"Bubba Watson",2,"13",0.0141619421454178,0.0364568070496145,0,-0.0506187491950323,0
"Bubba Watson",2,"14",0.179029581862774,-0.469250184586537,0,0.290220602723763,0
"Bubba Watson",2,"15",0.238427280886405,0.481590316299011,0,-0.0387333612192802,0.681284235966137
"Bubba Watson",2,"16",-0.0162796751646099,0.404885555486489,0,-0.388605880321879,0
"Bubba Watson",2,"17",0.213801862580661,0.236273341201176,0,0.549924796218163,1
"Bubba Watson",2,"18",0.30566198518607,0,0,-0.30566198518607,0
"Bubba Watson",3,"1",-0.642104987100949,0.0549904920527713,0,-0.412885504951823,-1
"Bubba Watson",3,"2",0.18856570569234,0,0,-0.18856570569234,0
"Bubba Watson",3,"3",0.0961054661841572,-0.325044032460237,0,0.22893856627608,0
"Bubba Watson",3,"4",-0.136114938835737,-0.30278702970241,-0.226386809298157,-0.334711222163696,-1
"Bubba Watson",3,"5",-0.456645271416936,-0.072442544994336,0,-0.470912183588728,-1
"Bubba Watson",3,"6",-1.54399762554666,0,0,0.605935016657944,-0.938062608888712
"Bubba Watson",3,"7",0.100771872720938,0.186123105568183,0,-0.286894978289121,0
"Bubba Watson",3,"8",0.357493661922462,-0.115782165236516,0,-0.241711496685946,0
"Bubba Watson",3,"9",0.485447846416413,-0.921929835048787,0,0.436481988632374,0
"Bubba Watson",3,"10",0.218797420041812,0.279962058088249,0,0.501240521869939,1
"Bubba Watson",3,"11",-0.695087286485512,0,-0.0375428906391551,-0.267369822875333,-1
"Bubba Watson",3,"12",0.495972622780689,-0.00719570095870115,0,0.511223078178012,1
"Bubba Watson",3,"13",0.218081215732613,-0.104056622799705,0,-0.114024592932908,0
"Bubba Watson",3,"14",0.162338087366442,0.0100228651569361,0,-0.172360952523378,0
"Bubba Watson",3,"15",0.521894624372084,-0.416157791760971,0,-0.105736832611113,0
"Bubba Watson",3,"16",-0.520154345776209,-1.23808979765867,0,0.365641811205365,-1.39260233222951
"Bubba Watson",3,"17",-1.4777311962137,-2.01867356229095,-1.65710943808618,-0.250350764540743,-5.40386496113158
"Bubba Watson",3,"18",0.133398011562895,0,0,-0.133398011562895,0
"Bubba Watson",4,"1",-0.252572875294918,-0.286309080683919,0,-0.461118044021164,-1
"Bubba Watson",4,"2",0.0688660657668301,-0.539385123868624,0,0.470519058101794,0
"Bubba Watson",4,"3",0.121204893689487,0.261279336778775,0,-0.382484230468262,0
"Bubba Watson",4,"4",0.282786531414855,-0.0566032450660361,0,-0.226183286348819,0
"Bubba Watson",4,"5",-0.108779805019203,0.320881287006041,0,-0.212101481986838,0
"Bubba Watson",4,"6",0.509449345034498,0,0,-0.509449345034498,0
"Bubba Watson",4,"7",0.0154128964762759,0.424594557380205,0,-0.440007453856481,0
"Bubba Watson",4,"8",0.140116117538554,0.173750029370187,0,-0.313866146908741,0
"Bubba Watson",4,"9",0.285831061486497,-0.0239113522661303,0,-0.464094369855794,-0.202174660635427
"Bubba Watson",4,"10",0.0522635860727036,-0.349100678750094,0,0.29683709267739,0
"Bubba Watson",4,"11",0.239054407048417,-0.628736260193979,0,0.389681853145563,0
"Bubba Watson",4,"12",0.00853921399816171,0.444391756029129,0,-0.45293097002729,0
"Bubba Watson",4,"13",0.0952370740496948,0,0,-0.594114781532305,-0.49887770748261
"Bubba Watson",4,"14",-0.170018933582741,0.607087236016779,0,-0.437068302434038,0
"Bubba Watson",4,"15",0.832903465112152,0.0261526987199887,-0.211064923388126,0.352008759555985,1
"Bubba Watson",4,"16",0.288428449174325,0.100911799528848,0,0.610659751296826,1
"Bubba Watson",4,"17",0.102563743972505,0.0837045604559477,0,-0.186268304428453,0
"Bubba Watson",4,"18",0.317038254115858,0,0,-0.317038254115858,0
"Charles Howell III",1,"1",0.0829530522971833,0.200527905948458,0,-0.283480958245641,0
"Charles Howell III",1,"2",0.315570012171632,0,0,-0.315570012171632,0
"Charles Howell III",1,"3",0.107481290608274,0.423666540236382,0,-0.531147830844656,0
"Charles Howell III",1,"4",-0.0679378016333616,0.385672373134496,0,-0.317734571501135,0
"Charles Howell III",1,"5",-0.0778554778025602,-0.202997969007773,0,0.280853446810333,0
"Charles Howell III",1,"6",0.301823327978395,0,0,-0.301823327978395,0
"Charles Howell III",1,"7",0.00573945648931184,0.369939754964381,0,-0.375679211453693,0
"Charles Howell III",1,"8",0.194569657498425,0.147086324918219,0,-0.341655982416644,0
"Charles Howell III",1,"9",0.731955579205376,-0.0312793044044934,0,0.299323725199117,1
"Charles Howell III",1,"10",-0.0607884935335954,-0.284647949269795,-0.0863968806490718,0.431833323452463,0
"Charles Howell III",1,"11",0.157736568551717,0,0,-0.157736568551717,0
"Charles Howell III",1,"12",0.374300875910051,0.21509829611885,0,0.410600827971099,1
"Charles Howell III",1,"13",-0.00943319288747491,-0.22017323913193,0,0.229606432019405,0
"Charles Howell III",1,"14",0.175840191446528,0.301570221263987,0,-0.477410412710516,0
"Charles Howell III",1,"15",0.548810600373677,-0.112412589876586,0,-0.43639801049709,0
"Charles Howell III",1,"16",-0.141195069454709,-0.543699997107158,0,0.684895066561867,0
"Charles Howell III",1,"17",0.117291323212437,-0.450817978104312,-0.0507788827612896,0.384305537653165,0
"Charles Howell III",1,"18",0.140200310173479,0.859799689826521,0,0,1
"Charles Howell III",2,"1",0.0523388736622836,0.144366800886367,0,-0.196705674548651,0
"Charles Howell III",2,"2",-0.676601226779697,0,-0.122199561953157,-0.201199211267146,-1
"Charles Howell III",2,"3",0.21413193501857,0.137494672358876,0,-0.351626607377446,0
"Charles Howell III",2,"4",0.104077926249968,0.482934600399407,0,-0.587012526649375,0
"Charles Howell III",2,"5",-0.0953527858304533,0.264609947115166,0,-0.169257161284712,0
"Charles Howell III",2,"6",0.640405032286025,0,0,0.359594967713975,1
"Charles Howell III",2,"7",-0.118348918483221,0.390172098853656,0,-0.271823180370436,0
"Charles Howell III",2,"8",-0.38058154363351,-0.207497124169437,0,0.32465163922799,-0.263427028574958
"Charles Howell III",2,"9",0.754967041501295,-0.152863016241225,-0.0622524777403375,-0.539851547519733,0
"Charles Howell III",2,"10",-0.370474110511888,-0.332736771884602,0,-0.29678911760351,-1
"Charles Howell III",2,"11",0.106859929314886,0,0,-0.106859929314886,0
"Charles Howell III",2,"12",0.390113827165973,0.289620732475289,0,0.320265440358738,1
"Charles Howell III",2,"13",-0.0429875897479817,-0.25437969502489,0,0.297367284772871,0
"Charles Howell III",2,"14",0.116525278123349,0.354965314303763,0,-0.471490592427112,0
"Charles Howell III",2,"15",0.492033486391955,0.121411243092883,-0.00302054884775549,-0.610424180637083,0
"Charles Howell III",2,"16",-0.0566496434225479,0.422953299442237,0,-0.36630365601969,0
"Charles Howell III",2,"17",-0.735232608279398,0.117128898406985,0,0.288177817771822,-0.329925892100591
"Charles Howell III",2,"18",0.336854119832911,0,0,-0.336854119832911,0
"Charles Howell III",3,"1",-0.630826479248658,0.600975502388365,0,-0.970149023139707,-1
"Charles Howell III",3,"2",0.331941293466714,0,0,-0.331941293466714,0
"Charles Howell III",3,"3",0.190788717029791,0.209090540807728,0,-0.399879257837519,0
"Charles Howell III",3,"4",0.25409235731329,0.109217881546406,0,0.636689761140303,1
"Charles Howell III",3,"5",-0.137635523374555,0.30781767210194,0,-0.170182148727385,0
"Charles Howell III",3,"6",0.269029479979829,0,0,-0.269029479979829,0
"Charles Howell III",3,"7",-0.0117832554062747,0.272919446229004,0,-0.26113619082273,0
"Charles Howell III",3,"8",0.265228107529186,0.0507154977538189,0,-0.315943605283004,0
"Charles Howell III",3,"9",0.635635850580619,0.203840814900122,-0.284154246684247,0.444677581203507,1
"Charles Howell III",3,"10",0.114489338683128,0.282342195903839,0,-0.396831534586967,0
"Charles Howell III",3,"11",0.569229117122422,0,0,-0.569229117122422,0
"Charles Howell III",3,"12",0.438842309382487,-0.179225518963176,0,-0.259616790419311,0
"Charles Howell III",3,"13",-0.0259776376179848,-0.28826180163555,0.108920479346144,0.20531895990739,0
"Charles Howell III",3,"14",0.186425209136444,0.0278534946635551,0,-0.2142787038,0
"Charles Howell III",3,"15",0.791571952456686,-0.0665870589631219,0,0.275015106506436,1
"Charles Howell III",3,"16",-0.0793920846433966,0.53200518811043,0,-0.452613103467033,0
"Charles Howell III",3,"17",-0.749307634024913,0.578642923045938,0,-0.373793684924112,-0.544458395903087
"Charles Howell III",3,"18",0.376932961859052,0,0,-0.376932961859052,0
"Charles Howell III",4,"1",-0.265323377073127,-0.722982608840955,-0.0116940140859179,0,-1
"Charles Howell III",4,"2",-0.226265381206757,0,-0.37133164703782,-0.402402971755422,-1
"Charles Howell III",4,"3",0.105651757752541,-0.395037132897771,0,0.28938537514523,0
"Charles Howell III",4,"4",0.362479371366055,0.0884390809363298,0,0.549081547697615,1
"Charles Howell III",4,"5",-0.197132472939066,0.364014248690829,0,-0.166881775751763,0
"Charles Howell III",4,"6",0.254517465582696,0,0,-0.254517465582696,0
"Charles Howell III",4,"7",0.0157381962707595,0.22166053333075,0,-0.237398729601509,0
"Charles Howell III",4,"8",0.352796843359314,0.259973145456803,0,0.387230011183882,1
"Charles Howell III",4,"9",0.676570580943419,-0.0792560512307336,0,0.402685470287315,1
"Charles Howell III",4,"10",-0.15444698320071,0.361740903677909,0,-1.2072939204772,-1
"Charles Howell III",4,"11",0.157177981927493,0,0,-0.157177981927493,0
"Charles Howell III",4,"12",0.0442589478242694,0.402232029950044,0,-0.446490977774313,0
"Charles Howell III",4,"13",0.371778749017521,-0.00329848059715365,0,0.631519731579633,1
"Charles Howell III",4,"14",0.176700771335011,0.131211801148782,0,-0.307912572483793,0
"Charles Howell III",4,"15",0.957994318984583,0.43644098068056,0,0.605564700334857,2
"Charles Howell III",4,"16",0.0716780288762648,0.246870385692054,0,-0.318548414568319,0
"Charles Howell III",4,"17",0.109670069337967,0.197938045247441,0,-0.307608114585409,0
"Charles Howell III",4,"18",-0.260137624208911,-0.305460733291641,0,-0.434401642499448,-1
"Chez Reavie",1,"1",0.073556978166053,0.244601209205863,0,-0.318158187371916,0
"Chez Reavie",1,"2",0.250745460884356,0,0,-0.250745460884356,0
"Chez Reavie",1,"3",0.14605460143555,0.354643626262118,0,-0.500698227697667,0
"Chez Reavie",1,"4",0.085265935240328,0.288615899883999,0,0.626118164875673,1
"Chez Reavie",1,"5",-0.175280718887082,-0.0881802826045777,0,0.26346100149166,0
"Chez Reavie",1,"6",0.572502757251875,0,0,0.427497242748125,1
"Chez Reavie",1,"7",-0.645983338472907,-0.160042177102819,0,-1.19397448442427,-2
"Chez Reavie",1,"8",0.323520198654542,0.118592356594595,0,0.557887444750863,1
"Chez Reavie",1,"9",0.406273839396404,-0.559667240002212,-0.143791829531539,0.297185230137347,0
"Chez Reavie",1,"10",-0.0154687831433629,0.722815630736759,0,0.292653152406603,1
"Chez Reavie",1,"11",0.168243819275698,0,0,-0.168243819275698,0
"Chez Reavie",1,"12",0.684352663283726,-0.0541170271736071,0,0.369764363889881,1
"Chez Reavie",1,"13",-0.485645402835005,-0.0506932959548609,-0.00889342599262455,-0.45476787521751,-1
"Chez Reavie",1,"14",0.0952715644299187,0.389496345869842,0,-0.48476791029976,0
"Chez Reavie",1,"15",0.666887421626125,0.0158636602733451,0,0.31724891810053,1
"Chez Reavie",1,"16",0.0695172517285725,0.501086182156795,0,0.429396566114633,1
"Chez Reavie",1,"17",-0.642793698730738,0.581317934133557,0,0.381927966273736,0.320452201676555
"Chez Reavie",1,"18",0.0657656997677729,-0.487092001274272,0,0.421326301506499,0
"Chez Reavie",2,"1",-0.552381448271474,-0.318611343194454,0,-1.12900720853407,-2
"Chez Reavie",2,"2",-0.383519158270458,0.0426842795778939,0,0.340834878692564,0
"Chez Reavie",2,"3",0.167894522889301,0.132291812085174,0,-0.300186334974475,0
"Chez Reavie",2,"4",0.140678417547178,-0.429959288848079,0,0.289280871300901,0
"Chez Reavie",2,"5",-0.106328930893173,0.346328281116865,0,-0.239999350223692,0
"Chez Reavie",2,"6",-1.51038247089243,0,0,0.341622377870856,-1.16876009302157
"Chez Reavie",2,"7",0.0287529459667963,0.549598035085039,0,-0.578350981051835,0
"Chez Reavie",2,"8",-0.438342753777145,-0.229610765586518,0.166836001346713,-0.49888248198305,-1
"Chez Reavie",2,"9",0.118471626097202,0.159594192191726,0,-0.278065818288928,0
"Chez Reavie",2,"10",-0.472018774621599,-1.19361101947922,-0.607509363930205,0.273139158031023,-2
"Chez Reavie",2,"11",0.503931332355051,0,0,-0.503931332355051,0
"Chez Reavie",2,"12",-0.445856620653892,0.616459359106142,0,-0.17060273845225,0
"Chez Reavie",2,"13",-0.0826990266265488,0.393379521252488,0,-0.31068049462594,0
"Chez Reavie",2,"14",0.0370892621307677,0.43627925161918,0,-0.473368513749947,0
"Chez Reavie",2,"15",0.117769015069334,-0.210985202610195,0,-0.906783812459139,-1
"Chez Reavie",2,"16",-0.458277613232191,0.690935343092585,0,-1.23265772986039,-1
"Chez Reavie",2,"17",0.198765497018055,0.381680073747997,0,0.419554429233947,1
"Chez Reavie",2,"18",0.305245318519404,0,0,-0.305245318519404,0
"Chez Reavie",3,"1",0.15355226408671,0.363144780865183,0,-0.516697044951893,0
"Chez Reavie",3,"2",0.448099935886599,0,0,-0.448099935886599,0
"Chez Reavie",3,"3",0.217461274583498,0.103469850459113,0,-0.320931125042611,0
"Chez Reavie",3,"4",-0.530751094019603,-0.268438491406097,0,-0.2008104145743,-1
"Chez Reavie",3,"5",-0.446597152510968,-0.195483505708832,0.0339606731545379,-0.391880014934738,-1
"Chez Reavie",3,"6",0.621561252608178,0,0,0.378438747391822,1
"Chez Reavie",3,"7",0.0187893678297226,0.369929912827588,0,-0.38871928065731,0
"Chez Reavie",3,"8",0.252591683412799,0.32190934116058,0,-0.574501024573378,0
"Chez Reavie",3,"9",0.491549131948841,0.096264856518582,0,0.412186011532577,1
"Chez Reavie",3,"10",0.366755222238611,0.311163923095889,0,0.3220808546655,1
"Chez Reavie",3,"11",0.152105121928589,0,0,-0.152105121928589,0
"Chez Reavie",3,"12",0.264609160781626,0.158922743169645,0,-0.423531903951271,0
"Chez Reavie",3,"13",-0.100722206313748,0.705324766558028,0,-0.604602560244279,0
"Chez Reavie",3,"14",0.033378531060074,-0.309993437332518,0,0.276614906272444,0
"Chez Reavie",3,"15",0.105904136057526,-0.648571205791433,0,-0.457332930266093,-1
"Chez Reavie",3,"16",0.0314630879942972,0.350091566813512,0,0.618445345192191,1
"Chez Reavie",3,"17",0.223073380830002,0.234377239643564,0,0.542549379526434,1
"Chez Reavie",3,"18",0.535230305895249,0,0,-0.535230305895249,0
"Chez Reavie",4,"1",0.010772489859693,-0.337364101644286,0,0.326591611784593,0
"Chez Reavie",4,"2",0.2715601418298,0,0,-0.2715601418298,0
"Chez Reavie",4,"3",0.281391845321689,0.43192597115278,0,0.286682183525531,1
"Chez Reavie",4,"4",0.126111785697454,0.426870344887954,0,-0.552982130585408,0
"Chez Reavie",4,"5",-0.273294685138142,-0.0991041198936895,0,0.372398805031832,0
"Chez Reavie",4,"6",-0.626753339109616,0.370145879464784,0,0.256607459644831,0
"Chez Reavie",4,"7",0.156985452511496,0.315041931134284,0,0.52797261635422,1
"Chez Reavie",4,"8",-0.0467945947517854,-0.567450809031727,0.110255517969086,-0.496010114185574,-1
"Chez Reavie",4,"9",0.397023389509346,-0.796908643765046,0,0.3998852542557,0
"Chez Reavie",4,"10",-0.399067466842817,0.0811994806622702,-0.3444326381838,-0.337699375635654,-1
"Chez Reavie",4,"11",0.171938615722697,0,0,-0.171938615722697,0
"Chez Reavie",4,"12",-0.132864262705462,-0.374937301313846,0.00530560970356175,-0.497504045684254,-1
"Chez Reavie",4,"13",-0.473301059679427,-0.749086338039707,0,0.222387397719134,-1
"Chez Reavie",4,"14",0.168245623410392,0.0597412879403982,0,-0.22798691135079,0
"Chez Reavie",4,"15",0.805924432932717,-0.0372887129637944,-0.0696933198360949,0.301057599867173,1
"Chez Reavie",4,"16",-0.286997545887167,-0.382403624942161,0,-0.330598829170673,-1
"Chez Reavie",4,"17",-0.431673484861663,-1.67772121563,0,0.481394741694078,-1.62799995879758
"Chez Reavie",4,"18",0.131404290741233,0,0,-0.131404290741233,0
"David Toms",1,"1",-0.224559508397914,0.544933161831872,0,-0.320373653433958,0
"David Toms",1,"2",0.344421759995747,0,0,-0.344421759995747,0
"David Toms",1,"3",0.0903405105629211,0.221087831553001,0,-0.311428342115923,0
"David Toms",1,"4",-0.33361714316775,-0.0860145967442616,-0.070426572203083,-0.509941687884905,-1
"David Toms",1,"5",-0.14928060591313,0.302089168812641,0,-0.152808562899511,0
"David Toms",1,"6",-0.41082459076526,0,-0.170396053970793,-0.418779355263947,-1
"David Toms",1,"7",-0.109317965520591,0.511559046364852,0,-0.402241080844261,0
"David Toms",1,"8",0.214591191771709,0.160489317234244,0,-0.375080509005953,0
"David Toms",1,"9",0.377333820759695,-0.691781170954732,0.00153718815176451,0.312910162043272,0
"David Toms",1,"10",-0.11225736733403,-0.0989636243524328,-0.128406390129434,0.339627381815896,0
"David Toms",1,"11",-0.498842281509464,0,-0.385956530252618,-0.115201188237918,-1
"David Toms",1,"12",0.218549912516021,0.0697154691969728,0,-0.288265381712994,0
"David Toms",1,"13",-0.122628779536186,0.600050642478122,0,-0.477421862941935,0
"David Toms",1,"14",-0.461825561942835,-0.0161590492746884,0,-0.522015388782477,-1
"David Toms",1,"15",0.681688800464086,0.140837120410402,-0.345323607995678,0.52279768712119,1
"David Toms",1,"16",0.0231190311468703,0.584463694164922,0,0.392417274688208,1
"David Toms",1,"17",-0.165896161526621,0.750238925478983,0,-0.584342763952362,0
"David Toms",1,"18",0.0161425311790035,0,0,-1.016142531179,-1
"David Toms",2,"1",0.0779036940410998,0.0944081310813916,0,-0.172311825122491,0
"David Toms",2,"2",0.193363136231071,0,0,-0.193363136231071,0
"David Toms",2,"3",0.218963434765201,0.204764028154724,0,0.576272537080075,1
"David Toms",2,"4",0.0939065680345035,0.0673528574093469,0,-0.16125942544385,0
"David Toms",2,"5",-0.0698562583760043,-0.16985739356893,-0.109795729295128,0.349509381240063,0
"David Toms",2,"6",-0.0641024546803992,0,-0.329085688026283,0.393188142706683,0
"David Toms",2,"7",0.111913859480364,0.590651778769013,0,0.297434361750624,1
"David Toms",2,"8",0.0948503384595849,-0.633453057559313,0,0.538602719099728,0
"David Toms",2,"9",0.510237338439312,-0.13562438868136,0,0.625387050242048,1
"David Toms",2,"10",0.150450278375347,0.570259020458985,0,0.279290701165668,1
"David Toms",2,"11",0.53631191219089,0,0,-0.53631191219089,0
"David Toms",2,"12",0.417419620787846,0.0808849362840947,0,0.501695442928059,1
"David Toms",2,"13",-0.14895802083391,-0.100198282843863,-0.0896387506825018,0.338795054360274,0
"David Toms",2,"14",-0.180075854004964,-0.276540096275873,0,0.456615950280837,0
"David Toms",2,"15",0.205608500663819,0.296631877492271,0,-0.50224037815609,0
"David Toms",2,"16",-0.032157855952931,-0.313078810061722,0,0.345236666014653,0
"David Toms",2,"17",0.104431811573256,0.222542840939506,0,-0.326974652512762,0
"David Toms",2,"18",-0.207947600902934,-0.182256234297181,0,0.357405193759313,-0.0327986414408024
"David Toms",3,"1",0.151864743179916,-0.712581768854474,0,0.560717025674558,0
"David Toms",3,"2",0.386472949555685,0,0,-0.386472949555685,0
"David Toms",3,"3",0.0585806650605472,0.033154834721959,0,-0.0917354997825062,0
"David Toms",3,"4",0.128913939131776,0.264362290777733,0,-0.393276229909509,0
"David Toms",3,"5",-0.10227866220669,0.305674901553108,0,-0.203396239346419,0
"David Toms",3,"6",0.261072665222347,0,0,-0.261072665222347,0
"David Toms",3,"7",-0.364277853415768,0.723435896764635,0,-1.35915804334887,-1
"David Toms",3,"8",-0.0535512459249072,-0.556390035164843,-0.671898948444383,0.281840229534132,-1
"David Toms",3,"9",0.497923122127824,0.216584613343574,0,0.285492264528601,1
"David Toms",3,"10",-0.108771037438261,-0.215626664299484,0,0.324397701737746,0
"David Toms",3,"11",0.166821384836346,0,0,-0.166821384836346,0
"David Toms",3,"12",0.313495174483593,0.109574190556408,0,-0.423069365040001,0
"David Toms",3,"13",-0.183393571018253,0.353223032120208,0,-0.169829461101955,0
"David Toms",3,"14",-0.278819018662399,0.351268368422816,0,-1.07244934976042,-1
"David Toms",3,"15",0.228745011213848,0.206793514255943,0,-0.435538525469791,0
"David Toms",3,"16",-0.573068851677137,-0.302565188170943,0,-0.124365960151921,-1
"David Toms",3,"17",0.0919340918146916,0.110293744555192,0,-0.202227836369884,0
"David Toms",3,"18",0.325851555814125,0,0,-0.325851555814125,0
"David Toms",4,"1",0.169154160071428,0.0539645969418636,0,-0.223118757013292,0
"David Toms",4,"2",0.36859936817735,0,0,0.63140063182265,1
